Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features,NAIVE BAYES AUC,NAIVE BAYES Features,KNN AUC,KNN Features,LOGISTIC REGRESSION AUC,LOGISTIC REGRESSION Features
0.8814814814814815,"nof_RotB, negCharge/Volume, C_R0, nof_HBA, molLogS",1.0,"nof_RotB, PSA/Area, molArea, molLogS, molLogP",1.0,"nof_RotB, negCharge/Volume, nof_negCharge, nof_HBD, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBA, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Chirals, molLogS",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, molCharge_total, nof_HBA, nof_Atoms, molLogS",1.0,"nof_RotB, PSA/Area, molArea, molLogS, molLogP",1.0,"nof_RotB, negCharge/Volume, nof_negCharge, nof_HBD, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBA, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Chirals, molLogS",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, molCharge_total, nof_HBA, nof_Atoms, molLogS",1.0,"nof_RotB, nof_Chirals, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, nof_negCharge, nof_HBD, molLogS",0.9629629629629629,"nof_RotB, C_R0, nof_HBA, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Rings, nof_Chirals",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, molCharge_total, nof_HBA, nof_Atoms, molLogS",1.0,"nof_RotB, nof_Chirals, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R2, nof_Chirals, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBA, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Rings, nof_Chirals",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, molCharge_total, nof_HBA, nof_Atoms, molLogS",1.0,"nof_RotB, nof_HBD, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R2, molCharge_total, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBD, nof_HBA, molVolume",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Chirals, molLogS",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, molCharge_total, nof_HBD, nof_HBA, molLogS",1.0,"nof_RotB, nof_HBD, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R1, nof_Chirals, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBD, nof_HBA, molVolume",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Chirals, molLogS",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, C_R0, nof_HBA, nof_Chirals, PSA/Area",1.0,"nof_RotB, nof_HBD, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R1, nof_Chirals, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBD, nof_HBA, molVolume",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Rings, nof_Chirals",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, C_R0, nof_HBD, nof_HBA, molLogS",1.0,"nof_RotB, nof_HBD, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R1, nof_HBD, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBD, nof_HBA, molVolume",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Rings, nof_Chirals",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, C_R0, molCharge_total, nof_HBA, molLogS",1.0,"nof_RotB, molCharge_total, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R1, molCharge_total, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBA, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Chirals, molLogS",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
0.8814814814814815,"nof_RotB, C_R0, molCharge_total, nof_HBA, molLogS",1.0,"nof_RotB, molCharge_total, PSA/Area, molArea, molLogP",1.0,"nof_RotB, negCharge/Volume, C_R1, molCharge_total, molLogP",0.9629629629629629,"nof_RotB, C_R0, nof_HBA, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, negCharge/Volume, C_R0, nof_Chirals, molLogS",0.9259259259259259,"nof_Fragments, Complexity, molCharge_total, PSA/Area, molLogS"
