Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features,NAIVE BAYES AUC,NAIVE BAYES Features,KNN AUC,KNN Features,LOGISTIC REGRESSION AUC,LOGISTIC REGRESSION Features
0.8592592592592594,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, nof_HBA, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",1.0,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, C_sp3, nof_HBD, nof_Chirals",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBA, nof_Atoms, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molLogS"
0.8592592592592594,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, nof_HBA, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molArea, molLogP",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, PSA/Area, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBA, nof_Atoms, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molLogS"
0.8592592592592594,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, nof_HBA, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molArea, molLogP",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, nof_Atoms, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBA, nof_Atoms, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molLogS"
0.8592592592592592,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, nof_Chirals, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBA, nof_Atoms, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molLogS"
0.8592592592592592,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, PSA/Area, molLogS",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molLogP, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Rings, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, C_R2, nof_HBD, nof_Chirals"
0.8592592592592592,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_negCharge, Complexity, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, molCharge_total, nof_Chirals, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molLogP, molVolume",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Rings, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, C_R2, nof_HBD, nof_Chirals"
0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molArea, molLogP",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_negCharge, Complexity, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, molCharge_total, nof_HBD, molLogS",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molLogP, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Rings, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, C_R2, nof_HBD, nof_Chirals"
0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molArea, molLogP",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_negCharge, Complexity, molArea",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, molCharge_total, nof_HBD, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molLogP, molVolume",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Rings, nof_Chirals, molLogP",0.8888888888888888,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, C_R2, nof_HBD, nof_Chirals"
0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, nof_HBA, molArea",0.9259259259259259,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_HBD, molArea, molLogP",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, molCharge_total, nof_HBD, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molPSA, molWeight",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molPSA, molVolume",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Chirals, PSA/Area, molPSA"
0.8518518518518517,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molCharge_total, molArea",0.9259259259259259,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, molCharge_total, molArea, molLogP",0.9629629629629629,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Rings, molLogS, molLogP",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molPSA, molVolume",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, Complexity, molPSA, molVolume",0.8518518518518519,"nof_Fragments, nof_RotB, negCharge/Volume, posCharge/Volume, nof_Chirals, nof_Atoms, molPSA"
