Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features,NAIVE BAYES AUC,NAIVE BAYES Features,KNN AUC,KNN Features,LOGISTIC REGRESSION AUC,LOGISTIC REGRESSION Features
0.8814814814814815,"nof_RotB, C_R0, nof_HBA, molLogS",1.0,"PSA/Area, molArea, molLogS, molLogP",1.0,"nof_HBA, nof_Chirals, molLogS, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molVolume",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.8814814814814815,"nof_RotB, C_R0, nof_HBA, molLogS",1.0,"PSA/Area, molArea, molLogS, molLogP",1.0,"nof_HBA, nof_Chirals, molLogS, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molLogS",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.8814814814814815,"nof_RotB, C_R0, nof_HBA, molLogS",1.0,"PSA/Area, molArea, molLogS, molLogP",1.0,"nof_HBA, nof_Chirals, molLogS, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molArea",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.8814814814814815,"nof_RotB, C_R0, nof_HBA, molLogS",1.0,"nof_Atoms, PSA/Area, molArea, molLogP",1.0,"nof_HBD, nof_HBA, nof_Chirals, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molVolume",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.8814814814814815,"nof_RotB, C_R0, nof_HBA, molLogS",1.0,"nof_Chirals, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBA, nof_Chirals, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molLogS",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.874074074074074,"molCharge_total, nof_HBA, nof_Atoms, molLogS",1.0,"nof_HBD, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, nof_Chirals, molLogS",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molArea",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.874074074074074,"molCharge_total, nof_HBA, nof_Atoms, molLogS",1.0,"nof_HBD, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, molArea, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molVolume",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.874074074074074,"Complexity, molCharge_total, molArea, molLogP",1.0,"molCharge_total, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, PSA/Area, molArea",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molLogS",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"nof_HBD, nof_HBA, molArea, molVolume"
0.874074074074074,"Complexity, molCharge_total, PSA/Area, molArea",1.0,"molCharge_total, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_Chirals, molArea, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molArea",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"Complexity, nof_Atoms, molLogS, molLogP"
0.874074074074074,"Complexity, molCharge_total, nof_HBD, molArea",1.0,"molCharge_total, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBA, nof_Chirals, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molVolume",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"Complexity, nof_Atoms, molLogS, molLogP"
0.874074074074074,"Complexity, molCharge_total, nof_HBD, molArea",1.0,"molCharge_total, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, molArea, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molLogS",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"Complexity, nof_Atoms, PSA/Area, molLogS"
0.874074074074074,"Complexity, molCharge_total, molArea, molLogP",1.0,"molCharge_total, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, molArea, molLogP",0.9259259259259259,"C_R0, nof_HBA, nof_Atoms, molArea",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"Complexity, nof_Atoms, PSA/Area, molLogS"
0.874074074074074,"Complexity, molCharge_total, molArea, molLogP",1.0,"molCharge_total, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, nof_HBA, molLogP",0.9259259259259259,"C_R0, nof_HBD, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"Complexity, nof_Atoms, molLogS, molLogP"
0.874074074074074,"Complexity, molCharge_total, PSA/Area, molArea",1.0,"nof_Rings, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, molLogP, molWeight",0.9259259259259259,"C_R0, nof_HBD, nof_Atoms, molVolume",0.9629629629629629,"nof_RotB, C_R0, nof_Chirals, molLogS",0.8888888888888888,"Complexity, nof_Atoms, molLogS, molLogP"
0.874074074074074,"Complexity, molCharge_total, nof_HBD, molArea",1.0,"nof_Rings, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, molArea, molLogP",0.9259259259259259,"C_R0, nof_HBD, nof_Atoms, molWeight",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"Complexity, nof_Atoms, PSA/Area, molLogS"
0.874074074074074,"Complexity, molCharge_total, molArea, molLogP",1.0,"nof_Rings, PSA/Area, molArea, molLogP",1.0,"molCharge_total, nof_HBD, nof_HBA, molLogP",0.9259259259259259,"C_R0, nof_HBD, nof_Atoms, molVolume",0.9629629629629629,"nof_RotB, C_R0, nof_Rings, nof_Chirals",0.8888888888888888,"Complexity, nof_Atoms, PSA/Area, molLogS"
0.874074074074074,"Complexity, molCharge_total, nof_HBD, molArea",1.0,"nof_posCharge, PSA/Area, molArea, molLogP",1.0,"nof_posCharge, nof_HBA, nof_Chirals, molLogP",0.9259259259259259,"C_R0, nof_HBD, nof_HBA, molVolume",0.9259259259259259,"molCharge_total, nof_HBA, nof_Chirals, molLogS",0.8888888888888888,"Complexity, nof_HBD, nof_Atoms, molLogS"
0.874074074074074,"C_R0, Complexity, nof_HBA, molArea",1.0,"nof_posCharge, PSA/Area, molArea, molLogP",1.0,"nof_negCharge, nof_HBA, nof_Chirals, molLogP",0.9259259259259259,"C_R0, nof_HBD, nof_HBA, nof_Atoms",0.9259259259259259,"molCharge_total, nof_HBA, nof_Chirals, molLogS",0.8888888888888888,"Complexity, nof_HBD, nof_Atoms, molLogS"
